uniqueID,drugName,condition,rating,date,usefulCount,review
3788,Fioricet,Headache,8,41010,26,My son has suffered with severe migraines since the age of when he was diagnosed with seizures For the better part of the next yrs I had to watch him suffer because we were told there was nothing to be done other than diet etc No one wants to see their child suffer At last we found a wonderful doctor who first prescribed Midrin which really helped but then of course insurance didnt want to pay for it anymore and suggested Fioricet pills at the most and I have my happy son back
3789,Fioricet,Headache,10,40984,29,I have been suffering from headaches and shoulder strain for years I finally found a medicine that works For me it is like taking Vicodin without the grogginess It takes the pain away and helps me relax Finally a medicine that WORKS
3790,Fioricet,Headache,10,40977,14,Im a migraine sufferer and allergic to the triptans what is generally prescribed for migraine relief ie Imitrex and its family so my doctor prescribed Fioricet and it works great for me I no longer have to rely on Excedrine and taking six of them to find relief Two Fioricet and Im typically good to go The Tylenol content doesnt bother me because I was taking a lot more with the Excedrine Im also on mg of Topamax twice daily for control which is all Ive ever found to work and Ive been quite the guinea pig there
3792,Fioricet,Headache,10,40931,22,It is the best medicine for headaches caused by TMJ and degenerative disc diease I usually never have to take the secound dose I did at first but now I dont Dont take it everyday only as needed Works good for leg aches also
3793,Fioricet,Headache,9,40882,16,I am yrs old I started getting headaches when I was about yrs old This is the only medicine Ive found that will help my headaches
3794,Fioricet,Headache,10,40792,27,Fioricet is truly a wonder drug Im had migraines since I was now and if you take it right when the headache starts lay down for minutes youll feel rejuvenated BUT Fioricet can cause rebound headaches headaches that one gets when they are used to taking a medicine for a while so while it may be hard to just take one pill when your head is throbbing and you have things to do it will pay off in the long run So try to alternate with other medicines in there so your body doesnt get used it Because I rebounded from Fioricet which means I have chronic daily migraines no fun In conclusion great medicine
3795,Fioricet,Headache,10,40779,6,Helped tremendously with headaches but I am wary of how much Tylenol is in it My doctor said no more then a day I take one because I worry about liver damage It really takes my headache away but when it returns I wont take another one
3797,Fioricet,Headache,10,40650,18,Im glad to hear after I have tried all other medicines others like me find Fioricet to be the most effective I have taken as needed for about yrs just relief from my headaches
3799,Fioricet,Headache,4,40571,15,Was prescribed Fioricet for my headaches that dont go away with regular means or my Toradol Ive had either woken up with or developed a headache for weeks in a row now The Fioricet seemed to make the headache abate so I didnt notice it as much the first day I took it but the headache was back the next day So it didnt work for me but it does make me not care so much and feel sleepy As you can see by the other posts here whether it works or not is a personal thing
3802,Fioricet,Headache,10,40501,22,I am a year old female and have tried everything out there for headaches since my late s This is a wonder medication for me I started using it in my s and is the only thing I can use and still function without being down in bed in pain
3804,Fioricet,Headache,10,40475,10,Ive been dealing with migraines nd atension headaches for yrs and now sinus problems OTC medicines will work for a short time but Id have to take them throughout the day Fioricet is the only thing that will help with all types of headaches for me Ive tried Imitrex Zomig Indomethicin Toradol etc and Fioricet comes out ahead of them all Now Im on Topamax Elavil and Fioricet to control my headaches
